Id,Title,Method,Target,Operator,Expected,ExpectedData,ExpectedJson,TargetsJson,ValueType,SourceType,RegOption,CheckType,ManualReason
72.2,Ensure 'Allow Indexing Encrypted Stores Or Items' is set to 'Block',Registry,HKLM\Software\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\Search\AllowIndexingEncryptedStoresOrItems,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\Search"",""Name"":""AllowIndexingEncryptedStoresOrItems"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Search""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
72.3,Ensure 'Allow Search To Use Location' is set to 'Block',Registry,HKLM\Software\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\Search\AllowSearchToUseLocation,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\Search"",""Name"":""AllowSearchToUseLocation"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Search""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
76.1.1,Ensure 'Notify Malicious' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\WTDS\Components\NotifyMalicious,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""Name"":""NotifyMalicious"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
76.1.2,Ensure 'Notify Password Reuse' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\WTDS\Components\NotifyPasswordReuse,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""Name"":""NotifyPasswordReuse"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
76.1.3,Ensure 'Notify Unsafe App' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\WTDS\Components\NotifyUnsafeApp,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""Name"":""NotifyUnsafeApp"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
76.1.4,Ensure 'Service Enabled' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\WTDS\Components\ServiceEnabled,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""Name"":""ServiceEnabled"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
79.1,Ensure 'Enable Sudo' is set to 'Sudo is disabled',Registry,HKLM\SOFTWARE\Policies\Microsoft\Windows\Sudo\Enabled,Equals,0,0,,"[{""Path"":""HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows\\Sudo"",""Name"":""Enabled"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
80.3,Ensure 'Allow Telemetry' is set to 'Basic',Registry,HKLM\Software\Policies\Microsoft\Windows\DataCollection\AllowTelemetry_PolicyManager,In,0 OR 1,MA==;MQ==,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\DataCollection"",""Name"":""AllowTelemetry_PolicyManager"",""Operator"":""In"",""Expected"":""0 OR 1"",""ExpectedData"":""MA==;MQ=="",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
80.6,Ensure 'Enable OneSettings Auditing' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\DataCollection\EnableOneSettingsAuditing,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\DataCollection"",""Name"":""EnableOneSettingsAuditing"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
80.7,Ensure 'Limit Diagnostic Log Collection' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\DataCollection\LimitDiagnosticLogCollection,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\DataCollection"",""Name"":""LimitDiagnosticLogCollection"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
80.8,Ensure 'Limit Dump Collection' is set to 'Enabled',Registry,HKLM\Software\Policies\Microsoft\Windows\DataCollection\LimitDumpCollection,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\DataCollection"",""Name"":""LimitDumpCollection"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.3,Ensure 'Computer Browser (Browser)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\Browser\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\Browser"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.7,Ensure 'IIS Admin Service (IISADMIN)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\IISADMIN\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\IISADMIN"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.8,Ensure 'Infrared monitor service (irmon)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\irmon\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\irmon"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.10,Ensure 'LxssManager (LxssManager)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\LxssManager\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\LxssManager"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.11,Ensure 'Microsoft FTP Service (FTPSVC)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\FTPSVC\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\FTPSVC"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.13,Ensure 'OpenSSH SSH Server (sshd)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\sshd\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\sshd"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.20,Ensure 'Remote Procedure Call (RPC) Locator (RpcLocator)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\RpcLocator\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\RpcLocator"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.22,Ensure 'Routing and Remote Access (RemoteAccess)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\RemoteAccess\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\RemoteAccess"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.24,Ensure 'Simple TCP/IP Services (simptcp)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\simptcp\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\simptcp"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.26,Ensure 'Special Administration Console Helper (sacsvr)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\sacsvr\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\sacsvr"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.27,Ensure 'SSDP Discovery (SSDPSRV)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\SSDPSRV\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\SSDPSRV"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.28,Ensure 'UPnP Device Host (upnphost)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\upnphost\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\upnphost"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.29,Ensure 'Web Management Service (WMSvc)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\WMSvc\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\WMSvc"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.32,Ensure 'Windows Media Player Network Sharing Service (WMPNetworkSvc)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\WMPNetworkSvc\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\WMPNetworkSvc"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.33,Ensure 'Windows Mobile Hotspot Service (icssvc)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\icssvc\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\icssvc"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.38,Ensure 'World Wide Web Publishing Service (W3SVC)' is set to 'Disabled' or 'Not Installed',Registry,HKLM\System\CurrentControlSet\Services\W3SVC\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\W3SVC"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_BE_NULL,,
81.39,Ensure 'Xbox Accessory Management Service (XboxGipSvc)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\XboxGipSvc\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\XboxGipSvc"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.40,Ensure 'Xbox Live Auth Manager (XblAuthManager)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\XblAuthManager\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\XblAuthManager"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.41,Ensure 'Xbox Live Game Save (XblGameSave)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\XblGameSave\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\XblGameSave"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
81.42,Ensure 'Xbox Live Networking Service (XboxNetApiSvc)' is set to 'Disabled',Registry,HKLM\System\CurrentControlSet\Services\XboxNetApiSvc\Start,Equals,4,4,,"[{""Path"":""HKLM\\System\\CurrentControlSet\\Services\\XboxNetApiSvc"",""Name"":""Start"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
89.1,Ensure 'Access Credential Manager As Trusted Caller' is set to 'No One',UserRight,SeTrustedCredManAccessPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.2,"Ensure 'Access From Network' is set to 'Administrators, Remote Desktop Users'",UserRight,SeNetworkLogonRight,ExactAlternatives,Administrators AND Remote Desktop Users,"QWRtaW5pc3RyYXRvcnM=,UmVtb3RlIERlc2t0b3AgVXNlcnM=",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.3,Ensure 'Act As Part Of The Operating System' is set to 'No One',UserRight,SeTcbPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.4,"Ensure 'Allow Local Log On' is set to 'Administrators, Users'",UserRight,SeInteractiveLogonRight,ExactAlternatives,Administrators AND Users,"QWRtaW5pc3RyYXRvcnM=,VXNlcnM=",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.5,Ensure 'Backup Files And Directories' is set to 'Administrators',UserRight,SeBackupPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.6,"Ensure 'Change System Time' is set to 'Administrators, LOCAL SERVICE'",UserRight,SeSystemTimePrivilege,ExactAlternatives,Administrators AND LOCAL SERVICE,"QWRtaW5pc3RyYXRvcnM=,TE9DQUwgU0VSVklDRQ==",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.7,"Ensure 'Create Global Objects' is set to 'Administrators, LOCAL SERVICE, NETWORK SERVICE, SERVICE'",UserRight,SeCreateGlobalPrivilege,ExactAlternatives,Administrators AND LOCAL SERVICE AND NETWORK SERVICE AND SERVICE,"QWRtaW5pc3RyYXRvcnM=,TE9DQUwgU0VSVklDRQ==,TkVUV09SSyBTRVJWSUNF,U0VSVklDRQ==",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.8,Ensure 'Create Page File' is set to 'Administrators',UserRight,SeCreatePagefilePrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.9,Ensure 'Create Permanent Shared Objects' is set to 'No One',UserRight,SeCreatePermanentPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.10,Ensure 'Create Symbolic Links' is set to 'Administrators',UserRight,SeCreateSymbolicLinkPrivilege,ExactAlternatives,Administrators OR Administrators AND Virtual Machines OR Administrators AND NT VIRTUAL MACHINEVirtual Machines,"QWRtaW5pc3RyYXRvcnM=;QWRtaW5pc3RyYXRvcnM=,VmlydHVhbCBNYWNoaW5lcw==;QWRtaW5pc3RyYXRvcnM=,TlQgVklSVFVBTCBNQUNISU5FVmlydHVhbCBNYWNoaW5lcw==",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.11,Ensure 'Create Token' is set to 'No One',UserRight,SeCreateTokenPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.12,Ensure 'Debug Programs' is set to 'Administrators',UserRight,SeDebugPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.13,"Ensure 'Deny Access From Network' to include 'Guests, Local account'",UserRight,SeDenyNetworkLogonRight,ContainsAlternatives,Guests AND Local account,"R3Vlc3Rz,TG9jYWwgYWNjb3VudA==",,,USER_RIGHT,USER_RIGHTS_POLICY,,CHECK_SUPERSET,
89.14,Ensure 'Deny Local Log On' to include 'Guests',UserRight,SeDenyInteractiveLogonRight,ContainsAlternatives,Guests,R3Vlc3Rz,,,USER_RIGHT,USER_RIGHTS_POLICY,,CHECK_SUPERSET,
89.15,Ensure 'Deny Log On As Batch Job' to include 'Guests',UserRight,SeDenyBatchLogonRight,ContainsAlternatives,Guests,R3Vlc3Rz,,,USER_RIGHT,USER_RIGHTS_POLICY,,CHECK_SUPERSET,
89.16,Ensure 'Deny Log On As Service Job' to include 'Guests',UserRight,SeDenyServiceLogonRight,ContainsAlternatives,Guests,R3Vlc3Rz,,,USER_RIGHT,USER_RIGHTS_POLICY,,CHECK_SUPERSET,
89.17,"Ensure 'Deny Remote Desktop Services Log On' to include 'Guests, Local account'",UserRight,SeDenyRemoteInteractiveLogonRight,ContainsAlternatives,Guests AND Local account,"R3Vlc3Rz,TG9jYWwgYWNjb3VudA==",,,USER_RIGHT,USER_RIGHTS_POLICY,,CHECK_SUPERSET,
89.18,Ensure 'Enable Delegation' is set to 'No One',UserRight,SeEnableDelegationPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.19,"Ensure 'Generate Security Audits' is set to 'LOCAL SERVICE, NETWORK SERVICE'",UserRight,SeAuditPrivilege,ExactAlternatives,LOCAL SERVICE AND NETWORK SERVICE,"TE9DQUwgU0VSVklDRQ==,TkVUV09SSyBTRVJWSUNF",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.20,"Ensure 'Impersonate Client' is set to 'Administrators, LOCAL SERVICE, NETWORK SERVICE, SERVICE'",UserRight,SeImpersonatePrivilege,ExactAlternatives,Administrators AND LOCAL SERVICE AND NETWORK SERVICE AND SERVICE,"QWRtaW5pc3RyYXRvcnM=,TE9DQUwgU0VSVklDRQ==,TkVUV09SSyBTRVJWSUNF,U0VSVklDRQ==",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.21,"Ensure 'Increase Scheduling Priority' is set to 'Administrators, Window Manager\Window Manager Group'",UserRight,SeIncreaseBasePriorityPrivilege,ExactAlternatives,Administrators AND Window Manager Group OR Administrators AND Window ManagerWindow Manager Group,"QWRtaW5pc3RyYXRvcnM=,V2luZG93IE1hbmFnZXIgR3JvdXA=;QWRtaW5pc3RyYXRvcnM=,V2luZG93IE1hbmFnZXJXaW5kb3cgTWFuYWdlciBHcm91cA==",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.22,Ensure 'Load Unload Device Drivers' is set to 'Administrators',UserRight,SeLoadDriverPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.23,Ensure 'Lock Memory' is set to 'No One',UserRight,SeLockMemoryPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.25,Ensure 'Manage auditing and security log' is set to 'Administrators',UserRight,SeSecurityPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.26,Ensure 'Manage Volume' is set to 'Administrators',UserRight,SeManageVolumePrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.27,Ensure 'Modify Firmware Environment' is set to 'Administrators',UserRight,SeSystemEnvironmentPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.28,Ensure 'Modify Object Label' is set to 'No One',UserRight,SeReLabelPrivilege,ExactAlternatives,No One,~,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.29,Ensure 'Profile Single Process' is set to 'Administrators',UserRight,SeProfileSingleProcessPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.30,"Ensure 'Profile System Performance' is set to 'Administrators, NT SERVICE\WdiServiceHost'",UserRight,SeSystemProfilePrivilege,ExactAlternatives,Administrators AND NT SERVICEWdiServiceHost OR Administrators AND WdiServiceHost,"QWRtaW5pc3RyYXRvcnM=,TlQgU0VSVklDRVdkaVNlcnZpY2VIb3N0;QWRtaW5pc3RyYXRvcnM=,V2RpU2VydmljZUhvc3Q=",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.31,Ensure 'Remote Shutdown' is set to 'Administrators',UserRight,SeRemoteShutdownPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.32,"Ensure 'Replace Process Level Token' is set to 'LOCAL SERVICE, NETWORK SERVICE'",UserRight,SeAssignPrimaryTokenPrivilege,ExactAlternatives,LOCAL SERVICE AND NETWORK SERVICE,"TE9DQUwgU0VSVklDRQ==,TkVUV09SSyBTRVJWSUNF",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.33,Ensure 'Restore Files And Directories' is set to 'Administrators',UserRight,SeRestorePrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.34,"Ensure 'Shut Down The System' is set to 'Administrators, Users'",UserRight,SeShutdownPrivilege,ExactAlternatives,Users AND Administrators,"VXNlcnM=,QWRtaW5pc3RyYXRvcnM=",,,USER_RIGHT,USER_RIGHTS_POLICY,,,
89.35,Ensure 'Take Ownership' is set to 'Administrators',UserRight,SeTakeOwnershipPrivilege,ExactAlternatives,Administrators,QWRtaW5pc3RyYXRvcnM=,,,USER_RIGHT,USER_RIGHTS_POLICY,,,
90.1,Ensure 'Hypervisor Enforced Code Integrity' is set to 'Enabled with UEFI lock',Registry,HKLM\Software\Policies\Microsoft\Windows\DeviceGuard\HypervisorEnforcedCodeIntegrity,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows\\DeviceGuard"",""Name"":""HypervisorEnforcedCodeIntegrity"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
90.2,Ensure 'Require UEFI Memory Attributes Table' is set to 'Require UEFI Memory Attributes Table',Registry,HKLM\Software\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\VirtualizationBasedTechnology\RequireUEFIMemoryAttributesTable,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\VirtualizationBasedTechnology"",""Name"":""RequireUEFIMemoryAttributesTable"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\VirtualizationBasedTechnology""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
93.1,Ensure 'Allow Auto Connect To Wi Fi Sense Hotspots' is set to 'Block',Registry,HKLM\Software\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\Wifi\AllowAutoConnectToWiFiSenseHotspots,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\Wifi"",""Name"":""AllowAutoConnectToWiFiSenseHotspots"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Wifi""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
94.1,Ensure 'Allow widgets' is set to 'Not allowed',Registry,HKLM\Software\Policies\Microsoft\Dsh\AllowNewsAndInterests,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Dsh"",""Name"":""AllowNewsAndInterests"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
96.1,Ensure 'Disallow Exploit Protection Override' is set to '(Enable)',Registry,HKLM\Software\Policies\Microsoft\Windows Defender Security Center\App and Browser protection\DisallowExploitProtectionOverride,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Policies\\Microsoft\\Windows Defender Security Center\\App and Browser protection"",""Name"":""DisallowExploitProtectionOverride"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
